run_id,n_customers,stage,duration_s,peak_rss_mb,rows,started_at
20260812111857388475,4865,load_payment,0.2772,170.39,70399,2026-08-12T11:18:57.504856
20260812111857388475,4865,load_lkp,0.4881,291.55,153887,2026-08-12T11:18:57.782372
20260812111857388475,4865,load_cbs,0.0055,291.55,0,2026-08-12T11:18:58.270785
20260812111857388475,4865,feature_contract,0.9114,366.77,7039,2026-08-12T11:18:58.276541
20260812111857388475,4865,cbs_bootstrap,0.3052,367.3,4865,2026-08-12T11:18:59.188328
20260812111857388475,4865,enrich_and_fill,0.0135,367.34,7039,2026-08-12T11:18:59.493783
20260812111857388475,4865,score_contracts,0.7104,406.97,7039,2026-08-12T11:18:59.507514
20260812111857388475,4865,confidence_level,0.0067,406.97,7039,2026-08-12T11:19:00.218114
20260812111857388475,4865,business_rules,0.0306,406.97,7039,2026-08-12T11:19:00.225022
20260812111857388475,4865,restructuring_assessment,6.7725,493.2,,2026-08-12T11:19:00.255812
20260812111857388475,4865,quality_check,0.0093,493.2,,2026-08-12T11:19:07.029016
20260812111857388475,4865,persist_output,0.9506,493.2,7039,2026-08-12T11:19:07.038587
20260812111944123109,,train_initial:load,1.7577,542.53,14494,2026-08-12T11:19:44.123134
20260812111944123109,10000,train_initial:feature,2.544,679.89,14494,2026-08-12T11:19:45.883418
20260812111944123109,10000,train_initial:train,11.1976,690.22,14494,2026-08-12T11:19:48.427686
20260812111944123109,10000,train_initial:register,0.0105,690.22,,2026-08-12T11:19:59.628446
20260812112000977260,,train_self_cure:load,1.6998,540.83,14494,2026-08-12T11:20:00.977281
20260812112000977260,10000,train_self_cure:feature,2.4687,686.45,8694,2026-08-12T11:20:02.678594
20260812112000977260,10000,train_self_cure:train,5.1988,696.16,8694,2026-08-12T11:20:05.147593
20260812112000977260,10000,train_self_cure:register,0.0096,696.16,,2026-08-12T11:20:10.349708
20260812112011787012,,train_roll_forward:load,1.7198,550.52,14494,2026-08-12T11:20:11.787039
20260812112011787012,10000,train_roll_forward:feature,2.5476,695.69,8312,2026-08-12T11:20:13.508437
20260812112011787012,10000,train_roll_forward:train,7.851,704.86,8312,2026-08-12T11:20:16.056626
20260812112011787012,10000,train_roll_forward:register,0.0072,704.86,,2026-08-12T11:20:23.909502
20260812112025391298,,train_ptp_success:load,1.7556,540.77,14494,2026-08-12T11:20:25.391324
20260812112025391298,10000,train_ptp_success:feature,2.5285,654.53,12640,2026-08-12T11:20:27.148400
20260812112025391298,10000,train_ptp_success:train,5.792,660.47,12640,2026-08-12T11:20:29.677328
20260812112025391298,10000,train_ptp_success:register,0.0063,660.47,,2026-08-12T11:20:35.471498
20260812112036240035,,load_contract,0.1868,115.33,13901,2026-08-12T11:20:36.240056
20260812112036240035,9735,load_payment,0.5388,255.59,139472,2026-08-12T11:20:36.427060
20260812112036240035,9735,load_lkp,0.9585,492.09,304704,2026-08-12T11:20:36.966266
20260812112036240035,9735,load_cbs,0.0037,492.09,0,2026-08-12T11:20:37.925084
20260812112036240035,9735,feature_contract,1.7574,658.72,13901,2026-08-12T11:20:37.928919
20260812112036240035,9735,cbs_bootstrap,0.5354,668.47,9735,2026-08-12T11:20:39.686776
20260812112036240035,9735,enrich_and_fill,0.0206,668.47,13901,2026-08-12T11:20:40.222433
20260812112036240035,9735,score_contracts,0.8517,668.47,13901,2026-08-12T11:20:40.243233
20260812112036240035,9735,confidence_level,0.0091,668.47,13901,2026-08-12T11:20:41.095474
20260812112036240035,9735,business_rules,0.0495,668.47,13901,2026-08-12T11:20:41.104842
20260812112036240035,9735,restructuring_assessment,13.478,668.47,,2026-08-12T11:20:41.154582
20260812112036240035,9735,quality_check,0.0158,668.47,,2026-08-12T11:20:54.632992
20260812112036240035,9735,persist_output,0.7069,668.47,13901,2026-08-12T11:20:54.649039
20260812112220247205,,train_initial:load,4.3176,1120.2,36323,2026-08-12T11:22:20.247226
20260812112220247205,25000,train_initial:feature,6.465,1259.0,36323,2026-08-12T11:22:24.569723
20260812112220247205,25000,train_initial:train,13.2666,1269.58,36323,2026-08-12T11:22:31.035252
20260812112220247205,25000,train_initial:register,0.0096,1269.58,,2026-08-12T11:22:44.306151
20260812112245851626,,train_self_cure:load,4.2063,1111.22,36323,2026-08-12T11:22:45.851648
20260812112245851626,25000,train_self_cure:feature,6.3944,1225.56,21780,2026-08-12T11:22:50.061740
20260812112245851626,25000,train_self_cure:train,7.9238,1239.22,21780,2026-08-12T11:22:56.457043
20260812112245851626,25000,train_self_cure:register,0.0079,1239.22,,2026-08-12T11:23:04.383446
20260812112305976214,,train_roll_forward:load,4.2889,1098.36,36323,2026-08-12T11:23:05.976236
20260812112305976214,25000,train_roll_forward:feature,6.4429,1277.11,20660,2026-08-12T11:23:10.269186
20260812112305976214,25000,train_roll_forward:train,8.4529,1282.31,20660,2026-08-12T11:23:16.713214
20260812112305976214,25000,train_roll_forward:register,0.0096,1282.31,,2026-08-12T11:23:25.168214
20260812112326749087,,train_ptp_success:load,4.284,1113.92,36323,2026-08-12T11:23:26.749109
20260812112326749087,25000,train_ptp_success:feature,6.4512,1289.11,31649,2026-08-12T11:23:31.037638
20260812112326749087,25000,train_ptp_success:train,8.9816,1289.11,31649,2026-08-12T11:23:37.490636
20260812112326749087,25000,train_ptp_success:register,0.0102,1289.11,,2026-08-12T11:23:46.474887
20260812112347428113,,load_contract,0.3615,166.81,34854,2026-08-12T11:23:47.428137
20260812112347428113,24342,load_payment,1.322,476.41,346967,2026-08-12T11:23:47.789941
20260812112347428113,24342,load_lkp,2.3849,1063.42,756613,2026-08-12T11:23:49.112249
20260812112347428113,24342,load_cbs,0.0046,1063.42,0,2026-08-12T11:23:51.497584
20260812112347428113,24342,feature_contract,4.5205,1183.5,34854,2026-08-12T11:23:51.502378
20260812112347428113,24342,cbs_bootstrap,1.2802,1183.5,24342,2026-08-12T11:23:56.023875
20260812112347428113,24342,enrich_and_fill,0.055,1183.5,34854,2026-08-12T11:23:57.305288
20260812112347428113,24342,score_contracts,1.3834,1200.48,34854,2026-08-12T11:23:57.360594
20260812112347428113,24342,confidence_level,0.0169,1200.48,34854,2026-08-12T11:23:58.744290
20260812112347428113,24342,business_rules,0.1139,1200.48,34854,2026-08-12T11:23:58.761379
20260812112347428113,24342,restructuring_assessment,34.761,1284.69,,2026-08-12T11:23:58.875556
20260812112347428113,24342,quality_check,0.0599,1284.69,,2026-08-12T11:24:33.637202
20260812112347428113,24342,persist_output,2.2959,1284.69,34854,2026-08-12T11:24:33.697392
20260812112606882569,,train_initial:load,11.5752,1885.55,72175,2026-08-12T11:26:06.882594
20260812112606882569,50000,train_initial:feature,13.5858,2072.56,72175,2026-08-12T11:26:18.466476
20260812112606882569,50000,train_initial:train,26.8377,2072.56,72175,2026-08-12T11:26:32.052929
20260812112606882569,50000,train_initial:register,0.0194,2072.56,,2026-08-12T11:26:58.913848
20260812112701097658,,train_self_cure:load,9.0951,1868.52,72175,2026-08-12T11:27:01.097685
20260812112701097658,50000,train_self_cure:feature,13.7095,2114.38,43308,2026-08-12T11:27:10.200991
20260812112701097658,50000,train_self_cure:train,12.7407,2114.38,43308,2026-08-12T11:27:23.927197
20260812112701097658,50000,train_self_cure:register,0.0087,2114.38,,2026-08-12T11:27:36.679876
20260812112738773337,,train_roll_forward:load,8.9779,1846.52,72175,2026-08-12T11:27:38.773360
20260812112738773337,50000,train_roll_forward:feature,13.4537,2132.95,41357,2026-08-12T11:27:47.761939
20260812112738773337,50000,train_roll_forward:train,12.7885,2132.95,41357,2026-08-12T11:28:01.218703
20260812112738773337,50000,train_roll_forward:register,0.0082,2132.95,,2026-08-12T11:28:14.011074
20260812112816062481,,train_ptp_success:load,8.9864,1865.12,72175,2026-08-12T11:28:16.062503
20260812112816062481,50000,train_ptp_success:feature,13.2941,2167.36,63099,2026-08-12T11:28:25.058294
20260812112816062481,50000,train_ptp_success:train,17.3484,2167.36,63099,2026-08-12T11:28:38.353824
20260812112816062481,50000,train_ptp_success:register,0.0106,2167.36,,2026-08-12T11:28:55.707755
20260812112857084008,,load_contract,0.6928,251.62,69421,2026-08-12T11:28:57.084030
20260812112857084008,48770,load_payment,2.6733,854.42,688510,2026-08-12T11:28:57.777096
20260812112857084008,48770,load_lkp,5.5678,1812.8,1507597,2026-08-12T11:29:00.451059
20260812112857084008,48770,load_cbs,0.0069,1812.8,0,2026-08-12T11:29:06.020550
20260812112857084008,48770,feature_contract,10.2009,1947.66,69421,2026-08-12T11:29:06.027652
20260812112857084008,48770,cbs_bootstrap,3.1985,2009.06,48770,2026-08-12T11:29:16.230182
20260812112857084008,48770,enrich_and_fill,0.1432,2009.06,69421,2026-08-12T11:29:19.429073
20260812112857084008,48770,score_contracts,1.7705,2009.06,69421,2026-08-12T11:29:19.572611
20260812112857084008,48770,confidence_level,0.046,2009.06,69421,2026-08-12T11:29:21.343529
20260812112857084008,48770,business_rules,0.2422,2009.06,69421,2026-08-12T11:29:21.389986
20260812112857084008,48770,restructuring_assessment,66.01,2009.06,,2026-08-12T11:29:21.632576
20260812112857084008,48770,quality_check,0.1571,2009.06,,2026-08-12T11:30:27.644770
20260812112857084008,48770,persist_output,4.0099,2009.06,69421,2026-08-12T11:30:27.802538
20260812113240489812,,train_initial:load,23.0597,2789.2,146340,2026-08-12T11:32:40.489845
20260812113240489812,100000,train_initial:feature,37.4624,3281.02,146340,2026-08-12T11:33:03.572209
20260812113240489812,100000,train_initial:train,52.9702,3281.02,146340,2026-08-12T11:33:41.037755
20260812113240489812,100000,train_initial:register,0.0199,3281.02,,2026-08-12T11:34:34.066127
20260812113436841384,,train_self_cure:load,20.1459,2990.41,146340,2026-08-12T11:34:36.841406
20260812113436841384,100000,train_self_cure:feature,36.5429,3250.52,88005,2026-08-12T11:34:57.007583
20260812113436841384,100000,train_self_cure:train,25.2966,3250.52,88005,2026-08-12T11:35:33.553169
20260812113436841384,100000,train_self_cure:register,0.0132,3250.52,,2026-08-12T11:35:58.862599
20260812113602157497,,train_roll_forward:load,21.7703,2776.06,146340,2026-08-12T11:36:02.157520
20260812113602157497,100000,train_roll_forward:feature,39.5833,3207.91,83795,2026-08-12T11:36:23.949038
20260812113602157497,100000,train_roll_forward:train,22.6809,3207.91,83795,2026-08-12T11:37:03.533752
20260812113602157497,100000,train_roll_forward:register,0.0256,3207.91,,2026-08-12T11:37:26.239088
20260812113729836063,,train_ptp_success:load,21.355,2847.55,146340,2026-08-12T11:37:29.836085
20260812113729836063,100000,train_ptp_success:feature,37.5583,3322.86,128172,2026-08-12T11:37:51.210934
20260812113729836063,100000,train_ptp_success:train,26.0443,3322.86,128172,2026-08-12T11:38:28.771083
20260812113729836063,100000,train_ptp_success:register,0.0113,3322.86,,2026-08-12T11:38:54.825571
20260812113857099585,,load_contract,1.3246,408.62,140605,2026-08-12T11:38:57.099606
20260812113857099585,97595,load_payment,5.3578,1610.72,1406595,2026-08-12T11:38:58.424473
20260812113857099585,97595,load_lkp,14.204,2796.58,3060675,2026-08-12T11:39:03.782756
20260812113857099585,97595,load_cbs,0.0163,2796.58,0,2026-08-12T11:39:17.988143
20260812113857099585,97595,feature_contract,25.6176,2881.7,140605,2026-08-12T11:39:18.004643
20260812113857099585,97595,cbs_bootstrap,6.256,3219.8,97595,2026-08-12T11:39:43.624203
20260812113857099585,97595,enrich_and_fill,0.4487,3219.8,140605,2026-08-12T11:39:49.881911
20260812113857099585,97595,score_contracts,2.3832,3219.8,140605,2026-08-12T11:39:50.330952
20260812113857099585,97595,confidence_level,0.0692,3219.8,140605,2026-08-12T11:39:52.714522
20260812113857099585,97595,business_rules,0.4956,3219.8,140605,2026-08-12T11:39:52.784023
20260812113857099585,97595,restructuring_assessment,141.0952,3219.8,,2026-08-12T11:39:53.280004
20260812113857099585,97595,quality_check,0.3814,3219.8,,2026-08-12T11:42:31.902785
20260812113857099585,97595,persist_output,9.0179,3219.8,140605,2026-08-12T11:42:32.284550
20260812114722747722,,train_initial:load,192.3843,4621.97,360944,2026-08-12T11:47:22.747743
20260812132122639717,,train_initial:load,0.1119,148.75,444,2026-08-12T13:21:22.639741
20260812132122639717,300,train_initial:feature,0.2269,153.58,444,2026-08-12T13:21:22.752885
20260812132122639717,300,train_initial:train,2.733,168.16,444,2026-08-12T13:21:22.980029
20260812132122639717,300,train_initial:register,0.006,168.36,,2026-08-12T13:21:25.714364
20260812132126855406,,train_self_cure:load,0.1113,148.73,444,2026-08-12T13:21:26.855429
20260812132126855406,300,train_self_cure:feature,0.1875,156.73,,2026-08-12T13:21:26.967156
20260812132128309653,,train_roll_forward:load,0.1112,150.2,444,2026-08-12T13:21:28.309683
20260812132128309653,300,train_roll_forward:feature,0.1849,156.31,432,2026-08-12T13:21:28.421382
20260812132128309653,300,train_roll_forward:train,2.6086,167.61,432,2026-08-12T13:21:28.606626
20260812132128309653,300,train_roll_forward:register,0.0053,167.73,,2026-08-12T13:21:31.216752
20260812132132300819,,train_ptp_success:load,0.1063,147.97,444,2026-08-12T13:21:32.300844
20260812132132300819,300,train_ptp_success:feature,0.2023,155.2,386,2026-08-12T13:21:32.407604
20260812132132300819,300,train_ptp_success:train,3.0164,163.02,386,2026-08-12T13:21:32.610179
20260812132132300819,300,train_ptp_success:register,0.0064,163.02,,2026-08-12T13:21:35.627841
20260812132136299276,,load_contract,0.0579,83.89,426,2026-08-12T13:21:36.299304
20260812132136299276,290,load_payment,0.0158,87.53,4107,2026-08-12T13:21:36.357434
20260812132136299276,290,load_lkp,0.0437,97.02,9477,2026-08-12T13:21:36.373485
20260812132136299276,290,load_cbs,0.0048,97.17,300,2026-08-12T13:21:36.417425
20260812132136299276,290,feature_contract,0.0937,101.59,426,2026-08-12T13:21:36.422360
20260812132136299276,290,enrich_and_fill,0.005,101.81,426,2026-08-12T13:21:36.516323
20260812132136299276,290,score_contracts,0.6374,158.56,426,2026-08-12T13:21:36.521502
20260812132136299276,290,confidence_level,0.0051,158.56,426,2026-08-12T13:21:37.159119
20260812132136299276,290,business_rules,0.0147,158.7,426,2026-08-12T13:21:37.164392
20260812132136299276,290,restructuring_assessment,0.4992,167.5,,2026-08-12T13:21:37.179354
20260812132136299276,290,quality_check,0.0026,167.5,,2026-08-12T13:21:37.678834
20260812132136299276,290,persist_output,0.035,167.5,426,2026-08-12T13:21:37.681571
20260812132138645795,,load_contract,0.0575,84.16,426,2026-08-12T13:21:38.645819
20260812132138645795,290,load_payment,0.0152,88.25,4150,2026-08-12T13:21:38.703536
20260812132138645795,290,load_lkp,0.0436,97.56,9626,2026-08-12T13:21:38.718994
20260812132138645795,290,load_cbs,0.006,97.77,300,2026-08-12T13:21:38.762832
20260812132138645795,290,feature_contract,0.0942,105.53,426,2026-08-12T13:21:38.769044
20260812132138645795,290,enrich_and_fill,0.0053,105.61,426,2026-08-12T13:21:38.863568
20260812132138645795,290,score_contracts,0.615,159.69,426,2026-08-12T13:21:38.869086
20260812132138645795,290,confidence_level,0.0052,159.69,426,2026-08-12T13:21:39.484417
20260812132138645795,290,business_rules,0.0149,159.7,426,2026-08-12T13:21:39.489781
20260812132138645795,290,restructuring_assessment,0.5039,167.56,,2026-08-12T13:21:39.504891
20260812132138645795,290,quality_check,0.0026,167.56,,2026-08-12T13:21:40.009080
20260812132138645795,290,persist_output,0.0493,167.56,426,2026-08-12T13:21:40.011795
20260812132141095664,,load_contract,0.0528,84.3,426,2026-08-12T13:21:41.095689
20260812132141095664,290,load_payment,0.0162,88.2,4371,2026-08-12T13:21:41.148767
20260812132141095664,290,load_lkp,0.0444,97.92,9815,2026-08-12T13:21:41.165202
20260812132141095664,290,load_cbs,0.0056,98.08,300,2026-08-12T13:21:41.209964
20260812132141095664,290,feature_contract,0.1441,104.69,426,2026-08-12T13:21:41.215713
20260812132141095664,290,enrich_and_fill,0.0059,104.75,426,2026-08-12T13:21:41.360166
20260812132141095664,290,score_contracts,0.6553,159.69,426,2026-08-12T13:21:41.366349
20260812132141095664,290,confidence_level,0.0051,159.69,426,2026-08-12T13:21:42.022012
20260812132141095664,290,business_rules,0.0146,159.73,426,2026-08-12T13:21:42.027338
20260812132141095664,290,restructuring_assessment,0.5038,168.16,,2026-08-12T13:21:42.042091
20260812132141095664,290,quality_check,0.0028,168.16,,2026-08-12T13:21:42.546177
20260812132141095664,290,persist_output,0.0331,168.16,426,2026-08-12T13:21:42.549206
20260812132244185818,,train_initial:load,0.1098,147.89,444,2026-08-12T13:22:44.185843
20260812132244185818,300,train_initial:feature,0.2376,158.08,444,2026-08-12T13:22:44.296889
20260812132244185818,300,train_initial:train,2.741,168.86,444,2026-08-12T13:22:44.534790
20260812132244185818,300,train_initial:register,0.0064,168.95,,2026-08-12T13:22:47.277051
20260812132248379386,,train_self_cure:load,0.1053,147.84,444,2026-08-12T13:22:48.379411
20260812132248379386,300,train_self_cure:feature,0.1785,154.44,,2026-08-12T13:22:48.485237
20260812132249703380,,train_roll_forward:load,0.1085,149.41,444,2026-08-12T13:22:49.703402
20260812132249703380,300,train_roll_forward:feature,0.1848,156.58,432,2026-08-12T13:22:49.812468
20260812132249703380,300,train_roll_forward:train,2.5366,168.58,432,2026-08-12T13:22:49.997590
20260812132249703380,300,train_roll_forward:register,0.0055,168.88,,2026-08-12T13:22:52.535388
20260812132253651314,,train_ptp_success:load,0.106,149.7,444,2026-08-12T13:22:53.651336
20260812132253651314,300,train_ptp_success:feature,0.1826,156.72,386,2026-08-12T13:22:53.757804
20260812132253651314,300,train_ptp_success:train,2.2707,166.64,386,2026-08-12T13:22:53.940644
20260812132253651314,300,train_ptp_success:register,0.0061,166.78,,2026-08-12T13:22:56.212575
20260812132256803261,,load_contract,0.055,83.95,426,2026-08-12T13:22:56.803299
20260812132256803261,290,load_payment,0.0164,87.94,4107,2026-08-12T13:22:56.858503
20260812132256803261,290,load_lkp,0.0409,96.69,9477,2026-08-12T13:22:56.875150
20260812132256803261,290,load_cbs,0.0049,96.84,300,2026-08-12T13:22:56.916361
20260812132256803261,290,feature_contract,0.0929,101.25,426,2026-08-12T13:22:56.921414
20260812132256803261,290,enrich_and_fill,0.0048,101.31,426,2026-08-12T13:22:57.014614
20260812132256803261,290,score_contracts,0.6141,158.03,426,2026-08-12T13:22:57.019650
20260812132256803261,290,confidence_level,0.0051,158.05,426,2026-08-12T13:22:57.634036
20260812132256803261,290,business_rules,0.0144,158.14,426,2026-08-12T13:22:57.639327
20260812132256803261,290,restructuring_assessment,0.5056,167.41,,2026-08-12T13:22:57.653918
20260812132256803261,290,quality_check,0.0026,167.41,,2026-08-12T13:22:58.159778
20260812132256803261,290,persist_output,0.0337,167.41,426,2026-08-12T13:22:58.162494
20260812132259186411,,load_contract,0.1017,84.22,426,2026-08-12T13:22:59.186437
20260812132259186411,290,load_payment,0.0165,88.3,4150,2026-08-12T13:22:59.288566
20260812132259186411,290,load_lkp,0.0423,96.19,9626,2026-08-12T13:22:59.305348
20260812132259186411,290,load_cbs,0.0048,96.34,300,2026-08-12T13:22:59.347926
20260812132259186411,290,feature_contract,0.0949,100.92,426,2026-08-12T13:22:59.352915
20260812132259186411,290,enrich_and_fill,0.0052,101.17,426,2026-08-12T13:22:59.448144
20260812132259186411,290,score_contracts,0.6441,158.41,426,2026-08-12T13:22:59.453534
20260812132259186411,290,confidence_level,0.0053,158.45,426,2026-08-12T13:23:00.097873
20260812132259186411,290,business_rules,0.0146,158.58,426,2026-08-12T13:23:00.103404
20260812132259186411,290,restructuring_assessment,0.5338,166.36,,2026-08-12T13:23:00.118197
20260812132259186411,290,quality_check,0.0026,166.36,,2026-08-12T13:23:00.652276
20260812132259186411,290,persist_output,0.0294,166.36,426,2026-08-12T13:23:00.655013
20260812132301582240,,load_contract,0.0559,83.7,426,2026-08-12T13:23:01.582267
20260812132301582240,290,load_payment,0.0166,87.61,4371,2026-08-12T13:23:01.638358
20260812132301582240,290,load_lkp,0.0428,95.88,9815,2026-08-12T13:23:01.655149
20260812132301582240,290,load_cbs,0.005,96.03,300,2026-08-12T13:23:01.698297
20260812132301582240,290,feature_contract,0.094,102.09,426,2026-08-12T13:23:01.703475
20260812132301582240,290,enrich_and_fill,0.0049,102.16,426,2026-08-12T13:23:01.797736
20260812132301582240,290,score_contracts,0.6368,158.27,426,2026-08-12T13:23:01.802850
20260812132301582240,290,confidence_level,0.0052,158.28,426,2026-08-12T13:23:02.439875
20260812132301582240,290,business_rules,0.0145,158.33,426,2026-08-12T13:23:02.445184
20260812132301582240,290,restructuring_assessment,0.5462,165.84,,2026-08-12T13:23:02.460002
20260812132301582240,290,quality_check,0.0026,165.84,,2026-08-12T13:23:03.006426
20260812132301582240,290,persist_output,0.0309,165.84,426,2026-08-12T13:23:03.009134
20260812133946008546,,train_initial:load,0.1071,147.19,444,2026-08-12T13:39:46.008570
20260812133946008546,300,train_initial:feature,0.1895,152.69,444,2026-08-12T13:39:46.117147
20260812133946008546,300,train_initial:train,2.8213,165.94,444,2026-08-12T13:39:46.306884
20260812133946008546,300,train_initial:register,0.0066,165.94,,2026-08-12T13:39:49.129555
20260812133950244719,,train_self_cure:load,0.1104,149.14,444,2026-08-12T13:39:50.244745
20260812133950244719,300,train_self_cure:feature,0.2463,155.48,,2026-08-12T13:39:50.355538
20260812133951743016,,train_roll_forward:load,0.1119,148.59,444,2026-08-12T13:39:51.743039
20260812133951743016,300,train_roll_forward:feature,0.1867,154.84,432,2026-08-12T13:39:51.855397
20260812133951743016,300,train_roll_forward:train,2.9425,165.81,432,2026-08-12T13:39:52.042286
20260812133951743016,300,train_roll_forward:register,0.0073,165.81,,2026-08-12T13:39:54.986410
20260812133956306132,,train_ptp_success:load,0.1161,147.92,444,2026-08-12T13:39:56.306156
20260812133956306132,300,train_ptp_success:feature,0.2195,156.88,386,2026-08-12T13:39:56.424772
20260812133956306132,300,train_ptp_success:train,2.3635,167.72,386,2026-08-12T13:39:56.644970
20260812133956306132,300,train_ptp_success:register,0.0061,167.72,,2026-08-12T13:39:59.009843
20260812133959798243,,load_contract,0.0662,79.81,426,2026-08-12T13:39:59.798280
20260812133959798243,290,load_payment,0.0165,83.28,4107,2026-08-12T13:39:59.864639
20260812133959798243,290,load_lkp,0.0598,94.03,9477,2026-08-12T13:39:59.881395
20260812133959798243,290,load_cbs,0.0061,94.28,300,2026-08-12T13:39:59.941598
20260812133959798243,290,feature_contract,0.233,101.58,426,2026-08-12T13:39:59.947894
20260812133959798243,290,enrich_and_fill,0.0054,101.64,426,2026-08-12T13:40:00.181200
20260812133959798243,290,score_contracts,0.6611,154.22,426,2026-08-12T13:40:00.186757
20260812133959798243,290,confidence_level,0.0053,154.31,426,2026-08-12T13:40:00.848036
20260812133959798243,290,business_rules,0.0146,154.47,426,2026-08-12T13:40:00.853461
20260812133959798243,290,restructuring_assessment,0.5616,162.42,,2026-08-12T13:40:00.868248
20260812133959798243,290,quality_check,0.0029,162.42,,2026-08-12T13:40:01.430207
20260812133959798243,290,persist_output,0.0372,162.42,426,2026-08-12T13:40:01.433202
20260812134002489933,,load_contract,0.0548,84.52,426,2026-08-12T13:40:02.489962
20260812134002489933,290,load_payment,0.0189,87.89,4150,2026-08-12T13:40:02.544970
20260812134002489933,290,load_lkp,0.0457,97.31,9626,2026-08-12T13:40:02.564086
20260812134002489933,290,load_cbs,0.0051,97.47,300,2026-08-12T13:40:02.610100
20260812134002489933,290,feature_contract,0.0992,103.2,426,2026-08-12T13:40:02.615402
20260812134002489933,290,enrich_and_fill,0.0049,103.27,426,2026-08-12T13:40:02.714914
20260812134002489933,290,score_contracts,0.7089,156.47,426,2026-08-12T13:40:02.720007
20260812134002489933,290,confidence_level,0.0052,156.47,426,2026-08-12T13:40:03.429196
20260812134002489933,290,business_rules,0.0149,156.52,426,2026-08-12T13:40:03.434532
20260812134002489933,290,restructuring_assessment,0.5142,164.97,,2026-08-12T13:40:03.449632
20260812134002489933,290,quality_check,0.0028,164.97,,2026-08-12T13:40:03.964135
20260812134002489933,290,persist_output,0.0339,164.97,426,2026-08-12T13:40:03.967035
20260812134005011823,,load_contract,0.0537,84.64,426,2026-08-12T13:40:05.011851
20260812134005011823,290,load_payment,0.017,88.39,4371,2026-08-12T13:40:05.066256
20260812134005011823,290,load_lkp,0.0478,97.09,9815,2026-08-12T13:40:05.083488
20260812134005011823,290,load_cbs,0.006,97.38,300,2026-08-12T13:40:05.131472
20260812134005011823,290,feature_contract,0.1144,103.41,426,2026-08-12T13:40:05.137676
20260812134005011823,290,enrich_and_fill,0.0049,103.47,426,2026-08-12T13:40:05.252868
20260812134005011823,290,score_contracts,0.8687,161.02,426,2026-08-12T13:40:05.258038
20260812134005011823,290,confidence_level,0.0057,161.02,426,2026-08-12T13:40:06.126954
20260812134005011823,290,business_rules,0.0183,161.09,426,2026-08-12T13:40:06.132797
20260812134005011823,290,restructuring_assessment,0.5185,169.69,,2026-08-12T13:40:06.151455
20260812134005011823,290,quality_check,0.0027,169.69,,2026-08-12T13:40:06.670223
20260812134005011823,290,persist_output,0.0337,169.69,426,2026-08-12T13:40:06.673119
20260812141251288908,,train_initial:load,0.3547,202.66,2207,2026-08-12T14:12:51.288933
20260812141251288908,1500,train_initial:feature,0.4688,219.73,2207,2026-08-12T14:12:51.646713
20260812141251288908,1500,train_initial:train,4.4496,232.47,2207,2026-08-12T14:12:52.115768
20260812141251288908,1500,train_initial:register,0.0067,232.97,,2026-08-12T14:12:56.567528
20260812141257730340,,train_self_cure:load,0.3326,203.41,2207,2026-08-12T14:12:57.730363
20260812141257730340,1500,train_self_cure:feature,0.4439,224.34,1312,2026-08-12T14:12:58.063678
20260812141257730340,1500,train_self_cure:train,2.6998,236.17,1312,2026-08-12T14:12:58.507865
20260812141257730340,1500,train_self_cure:register,0.0058,236.27,,2026-08-12T14:13:01.208885
20260812141302282994,,train_roll_forward:load,0.338,201.19,2207,2026-08-12T14:13:02.283022
20260812141302282994,1500,train_roll_forward:feature,0.4408,227.45,1252,2026-08-12T14:13:02.621607
20260812141302282994,1500,train_roll_forward:train,3.6696,236.55,1252,2026-08-12T14:13:03.062676
20260812141302282994,1500,train_roll_forward:register,0.0058,236.72,,2026-08-12T14:13:06.733479
20260812141307829278,,train_ptp_success:load,0.3317,204.52,2207,2026-08-12T14:13:07.829304
20260812141307829278,1500,train_ptp_success:feature,0.4412,229.17,1926,2026-08-12T14:13:08.161612
20260812141307829278,1500,train_ptp_success:train,3.1739,238.97,1926,2026-08-12T14:13:08.603375
20260812141307829278,1500,train_ptp_success:register,0.0058,239.14,,2026-08-12T14:13:11.778562
20260812141347790875,,load_contract,0.1006,86.7,2127,2026-08-12T14:13:47.790916
20260812141347790875,1465,load_payment,0.0901,107.2,21025,2026-08-12T14:13:47.891953
20260812141347790875,1465,load_lkp,0.1924,153.0,45985,2026-08-12T14:13:47.982292
20260812141347790875,1465,load_cbs,0.0062,153.0,0,2026-08-12T14:13:48.175116
20260812141347790875,1465,feature_contract,4.3588,158.52,2127,2026-08-12T14:13:48.181656
20260812141347790875,1465,cbs_bootstrap,0.8418,158.52,1465,2026-08-12T14:13:52.541654
20260812141347790875,1465,enrich_and_fill,0.0377,158.52,2127,2026-08-12T14:13:53.384737
20260812141347790875,1465,score_contracts,6.5661,164.95,2127,2026-08-12T14:13:53.425296
20260812141347790875,1465,confidence_level,0.0111,166.16,2127,2026-08-12T14:13:59.991938
20260812141347790875,1465,business_rules,0.0532,166.98,2127,2026-08-12T14:14:00.003361
20260812141347790875,1465,restructuring_assessment,3.806,187.69,,2026-08-12T14:14:00.056990
20260812141347790875,1465,quality_check,0.009,187.69,,2026-08-12T14:14:03.863607
20260812141347790875,1465,persist_output,0.198,187.69,2127,2026-08-12T14:14:03.872916
20260812151851261334,,load_contract,0.1081,87.25,2127,2026-08-12T15:18:51.261362
